text,label,document_type,domain,source_document,source_section,quality,comment,candidate_id,project_id,original_role_gold,original_sub_role_gold,context_before,context_after,review_priority,label_before_correction,correction_reason
"Bien que cet effet ne soit pas significatif, son ajout semble avoir permis d’améliorer l’efficacité du programme non adjuvanté à demi-doses.",contrainte_technique,raw,to_detect_by_nlp,Rapport d'essai DE SANGOSSE PL.24.F.chop.MO.1.pdf,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,74abd2e264bb136b,projet_4_,limite,incertitude_ou_validation_insuffisante,"L’ajout de l’adjuvant LE 846 dans un programme fongicide à demi-doses, a permis d’obtenir une efficacité très similaire au programme de référence à doses homologuées jusqu’à la récolte.",Aucun symptôme de phytotoxicité n’a été observé sur la culture.,LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
"Bien que son intérêt ne soit pas significatif, l’ajout du LE 846 semble tout de même avoir eu un effet sur la protection des têtes en comparaison au même programme non adjuvanté.",contrainte_technique,raw,to_detect_by_nlp,Rapport d'essai DE SANGOSSE PL.24.F.chop.MO.1.pdf,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,9ea2cd9721f02668,projet_4_,limite,incertitude_ou_validation_insuffisante,Le programme à demi-doses adjuvanté avec LE 846 (modalité 5) montre une efficacité très similaire à celle du programme de référence adjuvanté avec de l’HELIOSOL.,"Au 18 septembre, soit 12 jours après la dernière application, le recouvrement des pommes sur la modalité témoin a progressé passant de 3,8 à 6,1 %.",LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
"En revanche l’ensemble des modalités traitées présentent encore des taux d’infestation très faibles sur les pommes avec des recouvrements inférieurs en moyenne à 2,5 %.",contrainte_technique,raw,to_detect_by_nlp,Rapport d'essai DE SANGOSSE PL.24.F.chop.MO.1.pdf,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,2e227b52672308a9,projet_4_,limite,incertitude_ou_validation_insuffisante,"Au 18 septembre, soit 12 jours après la dernière application, le recouvrement des pommes sur la modalité témoin a progressé passant de 3,8 à 6,1 %.",PLANETE Légumes Fleurs et Plantes 10/12/24 sur 14,LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
"Entre le 12 août et le 5 septembre, le niveau de pression s’intensifie rapidement avec une forte augmentation du nombre de feuilles attaquées, du pourcentage de surface foliaire atteinte ainsi que l’apparition de symptômes sur l’ensemble des têtes observées.",contrainte_technique,raw,to_detect_by_nlp,Rapport d'essai DE SANGOSSE PL.24.F.chop.MO.1.pdf,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,8314a0c541c205a2,projet_4_,limite,incertitude_ou_validation_insuffisante,Les taches observées recouvrent en moyenne 5 % de la surface.,PLANETE Légumes Fleurs et Plantes 10/12/24 sur 14,LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
L’ensemble des autres modalités traitées présentent une intensité d’attaque sur feuilles basales et sur pommes non différente significativement du programme de référence.,contrainte_technique,raw,to_detect_by_nlp,Rapport d'essai DE SANGOSSE PL.24.F.chop.MO.1.pdf,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,f21b40a8a72b1de2,projet_4_,limite,incertitude_ou_validation_insuffisante,Le programme de référence a également permis de diminuer la pression fongique sur les têtes de façon significative par rapport au témoin.,La modalité 4 parait tout de même très légèrement moins efficace sur feuilles basales avec un recouvrement de 9 % en moyenne. g.,LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
L’évaluation des choux à la récolte tient compte de l’ensemble des maladies présentes.,contrainte_technique,raw,to_detect_by_nlp,Rapport d'essai DE SANGOSSE PL.24.F.chop.MO.1.pdf,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,4072a995c4910296,projet_4_,limite,incertitude_ou_validation_insuffisante,"Les pommes sont atteintes essentiellement d’alternariose mais également de rhizoctone, de bactériose et de sclérotiniose de façon plus sporadique.","Comme précédemment, une transformation de variable par la fonction 2 Arcsin(√x) a été réalisée avant de procéder à l’ANOVA.",LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
Suivi du niveau d'infestation par l'alternariose dans le témoin 16 40 14 t 14 n e 14 35 m e s e 12 30 r v u l l i o u 10 25 c e e f e 8 20 r e d d e e r b 6 15 g m 4 a t o 4 10 n N e c r 2 5 u o P 0 0 12 août 5 septembre 18 septembre Nombre de feuilles atteintes Recouvrement des feuilles basales Recouvrement des pommes Les premiers symptômes d’alternariose sont observés sur l’ensemble des choux de la modalité témoin le 12 août mais uniquement sur feuilles basales.,contrainte_technique,raw,to_detect_by_nlp,Rapport d'essai DE SANGOSSE PL.24.F.chop.MO.1.pdf,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,eea8ea426cb75df1,projet_4_,limite,incertitude_ou_validation_insuffisante,L’isolement mycologique confirme bien la présence d’Alternaria brassicicola sur les feuilles.,Les taches observées recouvrent en moyenne 5 % de la surface.,LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
"Chaque individu est caractérisé par un ensemble de gènes, qui peuvent être des bits, des caractères ou des valeurs numériques.",contrainte_technique,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,a74634994d5ee8d2,projet_12_,limite,incertitude_ou_validation_insuffisante,"Dans cet algorithme, une population d'individus potentiels est créée, représentant différentes solutions possibles.","Nous avons ainsi implémenté un algorithme génétique « fait maison », puis nous avons constaté que l'algorithme génétique exploité était significativement plus lent que la simulation elle-même.",LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
Chaque sous-phase a son propre ensemble de contraintes initiales et finales pour l’état du système souhaité.,contrainte_technique,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,45c2d7e5e5e31673,projet_12_,limite,incertitude_ou_validation_insuffisante,Les missions d’atterrissage lunaire divisent généralement la phase de descente en trois ou quatre sous-phases.,Les systèmes d’atterrissage dépendent des compétences humaines pour prendre les décisions d’atterrissage les plus cruciales.,LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
"Ensuite, dans SCORSOGLIO et al., le méta-apprentissage par renforcement basé sur l'image est appliqué pour résoudre la tâche de descente et d'atterrissage motorisés précis sur la Lune avec des paramètres dynamiques incertains et une défaillance de l'actionneur.",contrainte_technique,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,73735b5460e14694,projet_12_,limite,incertitude_ou_validation_insuffisante,"La précision de l’algorithme est proche de 0,87 pour un temps de vol de 100 secondes, ce qui est raisonnable.","L'agent, un réseau neuronal profond, prend des images en temps réel et des observations de télémétrie acquises pendant la descente et les mappe directement sur la commande de poussée (c'est-à-dire la politique du capteur à l'action).",LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
"Le reste du code de SIGMA est prototypé dans un autre langage (Python ou C++, pour la partie Apprentissage / IA), il est nécessaire de mettre en œuvre une communication entre ces deux ensembles.",contrainte_technique,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,ba8b844474857766,projet_12_,limite,incertitude_ou_validation_insuffisante,"Cependant, ce choix technique pose un problème.","Une autre possibilité aurait été de tout faire en MATLAB, car MATLAB propose désormais des bibliothèques d’IA.",LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
L’environnement stable_baseline permet ainsi de tout connecter ensemble ainsi que d’entrainer le réseau de neurone de notre fusée.,contrainte_technique,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,2bb4fc9630cbaee4,projet_12_,limite,incertitude_ou_validation_insuffisante,"Pour cela, il réalisait une communication avec une DLL du modèle MATLAB.","Après avoir exécuté cet algorithme une dizaine d’heures, nous avons obtenu notre première fusée capable de suivre le scenario en entier : c'est-à-dire décoller, atteindre plusieurs points de passage puis atterrir en douceur.",LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
Une caractéristique nouvelle de l’approche proposée est le développement de sous-ensembles convexes représentables dans l’espace de configuration en termes de quaternions unitaires duals.,contrainte_technique,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,773063f5b6365dfa,projet_12_,limite,incertitude_ou_validation_insuffisante,Une telle paramétrisation permet à son tour une planification du mouvement à six degrés de liberté dans un cadre unifié tout en admettant un coût quadratique sur les commandes de contrôle requises pour minimiser la consommation de propergol.,Les problèmes de stabilité et d’accessibilité de l’approche de contrôle prédictif du modèle affine par morceaux correspondant sont ensuite discutés.,LOW,vrai_verrou_rd,relabel: method/protocol/approach passage without clear uncertainty wording | relabel: low-priority limitation without strong lock/uncertainty signal
"Les résultats de l’ensemble des travaux et essais menés, sur des prototypes en impression 3 D et des prototypes thermoformés à partir de moules fabriqués en impression 3 D, nous ont ainsi permis de mettre en œuvre un système d’emballage double protection comportant un profil compatible avec une pluralité de boîtiers, de profils et de dimensions différentes comme montré dans la figure ci-dessous.",contrainte_technique,raw,to_detect_by_nlp,TCP R&I_CIR_2024_Ed1.1.docx,limite_incertitude,medium,from role_gold=limite | sub_role=resultat_a_confirmer | status=auto_corrected,23f22822a6203e83,projet_9_,limite,resultat_a_confirmer,"Ainsi, à l’issue des évaluations réalisées sur les premiers prototypes de la solution, nous sommes parvenus à définir l’architecture de notre nouvelle solution technique d’emballage répondant aux contraintes imposées dans le cadre de ce projet.","Figure : Plan d’architecture de notre système d’emballage avec double protection Toutefois, des études supplémentaires doivent être menées afin d’évaluer la résistance à l’abrasion via des tests de transport.",LOW,vrai_verrou_rd,relabel: original sub_role=resultat_a_confirmer | relabel: observation/result rather than true R&D lock | relabel: low-priority limitation without strong lock/uncertainty signal
"L’objectif de TCP R&I, au-delà de la nécessité de structuration du groupe, permet de regrouper au sein d’une même structure l’ensemble des activités R&I et par voie de conséquence, des moyens humains (des collaborateurs formant équipe pluridisciplinaire et travaillant déjà ensemble) et matériels (laboratoire pour la validation fonctionnelle, dimensionnelle, impression 3D, enceinte climatique…).",contrainte_technique,raw,to_detect_by_nlp,TCP R&I_CIR_2024_Ed1.1.docx,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,c6cf69e8c279a8c9,projet_9_,limite,incertitude_ou_validation_insuffisante,"Cette R&D&I intègre l’ensemble des phases projets : conception, modélisation, essais et validation sur prototypes ; Réalisation des dossiers de définition des produits à commercialiser (Plan d’ensemble / plans de détail / spécifications / nomenclature / codification) ainsi que les dossiers justificatifs de définition (AMDEC / analyse fonctionnelle / simulation par éléments finis / test en environnement…) ; Animation des programmes de recherche fondamentale et appliquée permettant d’augmenter notre connaissance et celle de l’état de l’art actuel dans notre métier sur les matériaux et procédés et leur mise en application.",Figure : Equipements TCP R&I L’organigramme de notre société est présenté dans la figure suivante.,LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
"Les résultats de l’ensemble des travaux et essais menés, sur des prototypes en impression 3 D et des prototypes thermoformées à partir de moules fabriqués en impression 3 D, nous ont ainsi permis de mettre en œuvre un système d’emballage double protection comportant un profil compatible avec une pluralité de boîtiers, de profils et de dimensions différentes comme montré dans la figure ci-dessous.",contrainte_technique,raw,to_detect_by_nlp,TCP R&I_CIR__2024_Ed1.0.docx,limite_incertitude,medium,from role_gold=limite | sub_role=resultat_a_confirmer | status=auto_corrected,cd5795a0fa236c64,projet_9_,limite,resultat_a_confirmer,"Ainsi, à l’issue des évaluations réalisées sur les premiers prototypes de la solution, nous sommes parvenus à définir l’architecture de notre nouvelle solution technique d’emballage répondant aux contraintes imposées dans le cadre de ce projet.","Figure : Plan d’architecture de notre système d’emballage avec double protection Toutefois, des études supplémentaires doivent être menées afin de [x]",LOW,vrai_verrou_rd,relabel: original sub_role=resultat_a_confirmer | relabel: observation/result rather than true R&D lock | relabel: low-priority limitation without strong lock/uncertainty signal
"Cela nous semble d’autant plus cohérent que ces 2 actifs supplémentaires stimulent la production de mélatonine endogène : ce qui constitue une complémentarité d’action logique pour renforcer l’action de la mélatonine liposomale qui, elle, est exogène.",contrainte_technique,raw,to_detect_by_nlp,démarche R&D complexe oxygénant.docx,limite_incertitude,medium,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,ae5b638dbac2c4e4,projet_1_,limite,incertitude_ou_validation_insuffisante,"Ainsi, pour combiner l’action biologique à l’action esthétique, de la manière la plus optimisée possible, nous avons décidé de substituer le PFAS, non plus par la mélatonine seule, mais par le complexe « mélatonine liposomale + Immunight + Regenight ».","A titre de complément d’informations, la vérification de la transposition du pouvoir pro-respiratoire et pro-énergétique de la mélatonine à l’échelle du tissu cutané (Point 3 du CONDUCTEUR PRINCIPAL DU PROJET ; Travaux 2024, prochain CIR) sera conduite sur la mélatonine liposomale, ainsi que sur le complexe « mélatonine liposomale + Immunight + Regenight » ; l’objectif étant de vérifier, pareillement, la supériorité de l’action biologique du complexe sur la mélatonine seule.",LOW,vrai_verrou_rd,relabel: low-priority limitation without strong lock/uncertainty signal
4 MATERIEL ET METHODES .........................................................................................................................,bruit,raw,to_detect_by_nlp,24E6501 Rapport AQVF_signed_send.pdf,,medium,from role_gold=bruit | sub_role= | status=to_review,2984a57723d570ff,projet_1_,bruit,,Evaluation de l’activité d’un actif à une concentration sous 3 formes sur l’oxygénation cellulaire sur explants de peau humaine ex vivo Etude 24E6501 BIOLOGIQUE RECHERCHE sur 34 SOMMAIRE BUT DE L’ETUDE .......................................................................................................................................,4 1.,HIGH,bruit,
"En condition physiologique aérobie, les mitochondries produisent la majorité de l’ATP nécessaire aux cellules grâce à la phosphorylation oxydative (OXPHOS).",bruit,raw,to_detect_by_nlp,24E6501 Rapport AQVF_signed_send.pdf,,medium,from role_gold=bruit | sub_role= | status=to_review,3e2e7baa8016cad3,projet_1_,bruit,,"Elles participent également à la biosynthèse des nucléotides, des acides aminés, des phospholipides, des hèmes et noyaux Fer/Soufre.",La CR est composée de 5 complexes enzymatiques de grande taille.,HIGH,bruit,
"En effet, elles produisent la majorité de l’énergie nécessaire au bon fonctionnement des cellules eucaryotes en étant le siège de nombreuses réactions du métabolisme énergétique (catabolismes des sucres et acides gras qui fourniront les substrats et cofacteurs nécessaires à la chaîne respiratoire).",bruit,raw,to_detect_by_nlp,24E6501 Rapport AQVF_signed_send.pdf,,medium,from role_gold=bruit | sub_role= | status=to_review,f2d61e01b1a806bc,projet_1_,bruit,,Elles sont considérées comme de véritables «usines ou centrales énergétiques».,"Elles participent également à la biosynthèse des nucléotides, des acides aminés, des phospholipides, des hèmes et noyaux Fer/Soufre.",HIGH,bruit,
"La chaîne respiratoire mitochondriale Les cellules obtiennent l’énergie nécessaire à leur bon fonctionnement en hydrolysant l’adénosine triphosphate (ATP), un métabolite hautement énergétique, en adénosine diphosphate (ADP).",bruit,raw,to_detect_by_nlp,24E6501 Rapport AQVF_signed_send.pdf,,medium,from role_gold=bruit | sub_role= | status=to_review,c740e10a1c214e22,projet_1_,bruit,,Evaluation de l’activité d’un actif à une concentration sous 3 formes sur l’oxygénation cellulaire sur explants de peau humaine ex vivo Etude 24E6501 BIOLOGIQUE RECHERCHE sur 34 CONTEXTE SCIENTIFIQUE 1.,Les mitochondries jouent un rôle central dans le métabolisme énergétique cellulaire.,HIGH,bruit,
Le directeur de l’installation d’essai a vérifié que la responsabilité de l’assurance de la qualité est assumée conformément à l’esprit des bonnes pratiques de laboratoire.,bruit,raw,to_detect_by_nlp,24E6501 Rapport AQVF_signed_send.pdf,,medium,from role_gold=bruit | sub_role= | status=to_review,964f5b920beb23a7,projet_1_,bruit,,Ce rapport a été examiné par le Directeur d’étude qui atteste que les observations et les résultats obtenus sont fidèlement indiqués et reflètent avec exactitude les données brutes de l’étude.,Directeur d’étude L.,HIGH,bruit,
"354 ±0,50 A A 10 27 010,0- 920,0- 6g 35 15 Maxi 2 2 0 ° 2 900,0- 520,0- 6g 05,54 Ch.",bruit,raw,to_detect_by_nlp,"56280_b, Réfrigérant 1;2;3 étages.PDF",,medium,from role_gold=bruit | sub_role= | status=to_review,e5b8bf0da53e6b9e,projet_7_,bruit,,,"0,50 à 45° Ch.",HIGH,bruit,
"354 ±0,5 A A 9,75 27,25 010,0- 920,0- 6g 35 16 Maxi 2 2 0 ° 2 900,0- 520,0- 6g 5,54 Ch.",bruit,raw,to_detect_by_nlp,"57950, Ensemble réfrigérant 1er étage.PDF",,medium,from role_gold=bruit | sub_role= | status=to_review,e060ca463f96c7ed,projet_7_,bruit,,,"0,5 à 45° Ch.",HIGH,bruit,
8 2 5 3 4 6 7 01 1 2 3 4 5 6 7 8 REP.,bruit,raw,to_detect_by_nlp,"58024, Mécanisme séparateur HD0012.PDF",,medium,from role_gold=bruit | sub_role= | status=to_review,8bf45c806ff89d1e,projet_7_,bruit,,,QTE Désignation Référence Masse Matière Observation 1 1 Filter for High pressure HD - 1.12 - - A A 2 1 Eclateur pour HD0012 G58022 0.44 Inox 304L 3 1 Tuyau 1pouce G58023 0.18 Inox 304L Zingué bichro.,HIGH,bruit,
"Dans le domaine de la santé, Hou et al. ont mené une étude sur l’évaluation de la confiance du public et l'hésitation vis-à-vis de la vaccination COVID-19 en s’appuyant sur l’écoute social.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,60b60cf78fb72878,projet_10_,bruit,,"Les résultats ont également confirmé que l'approche des médias sociaux à la durabilité environnementale coïncide avec d'autres contextes plus formels, comme le milieu académique.","Ils ont codé manuellement 12 886 données relatives aux publications mentionnant le vaccin COVID-19 entre juin et juillet 2020 sur Twitter pour quatre métropoles mondiales : New York, Londres, Mumbai et Sao Paulo, ainsi que des publications sur le site chinois de microblogage Sina Weibo pour la métropole de Beijing.",HIGH,bruit,
"De plus, Crawford précise que l'écoute sociale est une partie intégrante de l'engagement social, reflétant le fait que tout le monde passe entre les états de divulgation et d'écoute en ligne en tant que formes de participation interpersonnelle.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,131e9a941f315e35,projet_10_,bruit,,"Ces dernières années, une nouvelle approche a apparue, appelé écoute sociale (ou social listening en anglais), défini par Stewart et Arnold comme un processus actif consistant à prêter attention, observer, interpréter et répondre à une variété de stimuli à travers des canaux médiatisés, électroniques et sociaux.","En outre, l'écoute sociale ne remplace pas d'autres méthodes potentiellement plus robustes, pratiques et directes de collecte de données statistiques,, cependant, elle présente des forces particulières dans certaines applications et contribue à augmenter la qualité de la compréhension dans d'autres.",HIGH,bruit,
"En effet, une grande quantité de points de vue des utilisateurs internautes peut être efficacement exploité comme une source d'information puissante pour plusieurs domaines.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,8a698afb2db3177e,projet_10_,bruit,,"Les informations partagées vont des données visuelles, telles que des vidéos, des photos et des présentations, aux données textuelles, comme les commentaires, les publications et les articles, qui sont fréquemment partagés sur les médias sociaux, représentés de nos jours par un nombre considérable de plateformes.","Néanmoins, le principal défi de se fier aux contenus disponibles sur les plateformes de médias sociaux est de fusionner judicieusement de grandes quantités d'opinions, souvent issues de différentes sources et publiées sur différentes plateformes.",HIGH,bruit,
"En outre, l'écoute sociale ne remplace pas d'autres méthodes potentiellement plus robustes, pratiques et directes de collecte de données statistiques,, cependant, elle présente des forces particulières dans certaines applications et contribue à augmenter la qualité de la compréhension dans d'autres.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,6601058c5a62a144,projet_10_,bruit,,"De plus, Crawford précise que l'écoute sociale est une partie intégrante de l'engagement social, reflétant le fait que tout le monde passe entre les états de divulgation et d'écoute en ligne en tant que formes de participation interpersonnelle.","Cela est particulièrement vrai lorsque des informations en temps réel et des alertes précoces sont cruciales, et que la collecte de données par d'autres moyens ne peut pas attendre, comme c'était le cas avec une variété d'efforts pour lutter contre les divers problèmes socio-économiques pendant la crise du COVID-19.",HIGH,bruit,
"Ensuite, ils ont cartographié le réseau social des utilisateurs qui ont généré ou diffusé du contenu concernant la durabilité sur Twitter pendant la période d'observation, une période de trente jours, du 23 novembre au 22 décembre 2019.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,350747db4571b26f,projet_10_,bruit,,"Ils ont tout d’abord analysé 15 000 tweets collectés sur Twitter en s’appuyant sur le traitement automatique du langage naturel pour regrouper les principaux domaines de connaissance des sujets où le concept de durabilité était employé, ainsi que le sentiment de ces conversations sur le réseau social Twitter.","Les résultats ont montré que les conversations sont majoritairement positives (62,82% des tweets), avec un intérêt croissant pour les solutions durables et le bien-être à long terme.",HIGH,bruit,
"Face à ces constats d’insuffisance, nous avons jugé nécessaire d’initier des travaux de recherche et développement, dans le but de parvenir à la mise en œuvre d’une nouvelle solution de l’écoute sociale permettant de pallier ces lacunes en fournissant une surveillance en temps réel et à grande échelle des interactions sur les réseaux sociaux et le Web.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,a26c9b87017a0ca2,projet_10_,bruit,,"Enfin, les études menés se concentrent souvent sur l’identification du sentiment, aucune étude n’est menée pour détecter les influenceurs en temps réel.",,HIGH,bruit,
"Grâce à la diffusion généralisée des appareils connectés à Internet, tels que les smartphones et les tablettes, le nombre de personnes partageant du contenu en ligne ne cesse d'augmenter.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=auto_corrected,8059228416d4aa02,projet_10_,bruit,,,"Les informations partagées vont des données visuelles, telles que des vidéos, des photos et des présentations, aux données textuelles, comme les commentaires, les publications et les articles, qui sont fréquemment partagés sur les médias sociaux, représentés de nos jours par un nombre considérable de plateformes.",MEDIUM,bruit,
"Ils ont codé manuellement 12 886 données relatives aux publications mentionnant le vaccin COVID-19 entre juin et juillet 2020 sur Twitter pour quatre métropoles mondiales : New York, Londres, Mumbai et Sao Paulo, ainsi que des publications sur le site chinois de microblogage Sina Weibo pour la métropole de Beijing.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,82c1a64ade04c58f,projet_10_,bruit,,"Dans le domaine de la santé, Hou et al. ont mené une étude sur l’évaluation de la confiance du public et l'hésitation vis-à-vis de la vaccination COVID-19 en s’appuyant sur l’écoute social.","Les résultats ont montré que parmi les utilisateurs des réseaux sociaux, 36,4 % à New York, 51,3 % à Londres, 67,3 % à Sao Paulo, 69,8 % à Mumbai et 76,8 % à Beijing ont indiqué qu'ils avaient l'intention d'accepter une vaccination COVID-19.",HIGH,bruit,
"Ils ont tout d’abord analysé 15 000 tweets collectés sur Twitter en s’appuyant sur le traitement automatique du langage naturel pour regrouper les principaux domaines de connaissance des sujets où le concept de durabilité était employé, ainsi que le sentiment de ces conversations sur le réseau social Twitter.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,a4a1941fc86dc2cb,projet_10_,bruit,,"En outre, afin d’analyser en profondeur le concept de durabilité et son emploi sur les réseaux sociaux, Ballestar et al. ont mené une mené une recherche de l’écoute social en se basant sur Twitter.","Ensuite, ils ont cartographié le réseau social des utilisateurs qui ont généré ou diffusé du contenu concernant la durabilité sur Twitter pendant la période d'observation, une période de trente jours, du 23 novembre au 22 décembre 2019.",HIGH,bruit,
"L'étude a démontré que l'écoute sociale peut être une méthode précieuse pour surveiller l'usage non médical des antidépresseurs, en offrant des données en temps réel et en grande quantité.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,1bd78f9a11df13f3,projet_10_,bruit,,"La bupropion était le plus souvent administrée par voie nasale, tandis que l'amitriptyline et la venlafaxine étaient principalement prises par voie orale.","En outre, les bibliothécaires ont ainsi employé l'écoute sociale pour informer la conception de services adaptatifs, planifier des programmes et améliorer l'engagement communautaire.",HIGH,bruit,
"Les chercheurs ont analysé environ 10 000 tweets publics envoyés entre mai 2013 et avril 2014, et les ont classés selon quatre catégories : sentiment, description de l'utilisateur, genre et thème.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,08dadc969511d757,projet_10_,bruit,,"Dans ce contexte de l’écoute sociale, Cole-Lewis et al. ont mené une étude visant d’identifier les tendances et les opinions publiques sur les cigarettes électroniques en se basant sur des données historiques de Twitter.","Les résultats ont montré une augmentation des tweets liés aux cigarettes électroniques, majoritairement positifs 71%, provenant principalement de personnes ordinaires et de membres de la communauté des cigarettes électroniques.",HIGH,bruit,
"Les opinions personnelles, le marketing et l'utilisation personnelle des cigarettes électroniques étaient les genres les plus courants, avec des thèmes dominants incluant le marketing et les politiques gouvernementales.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,f6a39e27ec1c69dc,projet_10_,bruit,,"Les résultats ont montré une augmentation des tweets liés aux cigarettes électroniques, majoritairement positifs 71%, provenant principalement de personnes ordinaires et de membres de la communauté des cigarettes électroniques.","En outre, afin d’analyser en profondeur le concept de durabilité et son emploi sur les réseaux sociaux, Ballestar et al. ont mené une mené une recherche de l’écoute social en se basant sur Twitter.",HIGH,bruit,
"Les posts décourageaient l'usage non médical dans 40,6% des cas pour la bupropion, 22% pour l'amitriptyline et 18,5% pour la venlafaxine.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,226b4da954c02971,projet_10_,bruit,,"La bupropion représentait la majorité de ces cas (65,6%).","L'usage était encouragé dans 12,3% des cas pour la bupropion, 10% pour l'amitriptyline et 10,8% pour la venlafaxine.",HIGH,bruit,
